,val_loss,val_accuracy,val_precision_1,val_recall_1,loss,accuracy,precision_1,recall_1
0,2.2473050036416615,0.2046109437942505,0.0,0.0,2.333428940786752,0.19344380497932434,0.0,0.0
1,2.0978192314290864,0.32276657223701477,1.0,0.0028818442951887846,2.1955257197278377,0.2795388996601105,0.6904761791229248,0.005223343148827553
2,1.9930358688838201,0.3623919188976288,0.6884422302246094,0.09870316833257675,2.0364819129537093,0.35140490531921387,0.6650868654251099,0.07582852989435196
3,1.8941313766952206,0.3933717608451843,0.607594907283783,0.13832853734493256,1.9104724177709573,0.4047190248966217,0.6957801580429077,0.12770172953605652
4,1.8010902281109813,0.4416426420211792,0.6569343209266663,0.19452449679374695,1.7983294289118963,0.4511887729167938,0.6950105428695679,0.1781340092420578
5,1.7460120734288989,0.4682997167110443,0.7292161583900452,0.22118155658245087,1.6977487036405448,0.4845100939273834,0.7163009643554688,0.24693803489208221
6,1.7035895056958157,0.46902015805244446,0.699410617351532,0.25648415088653564,1.6230018458380135,0.5099063515663147,0.7017695307731628,0.29286742210388184
7,1.7214949526085976,0.4812680184841156,0.6850094795227051,0.26008644700050354,1.5627285839844849,0.5317003130912781,0.7097294926643372,0.3166426420211792
8,1.6879770570254806,0.47838616371154785,0.7079645991325378,0.28818443417549133,1.5185266296870428,0.536203145980835,0.7333588600158691,0.3452809751033783
9,1.683446070989889,0.4920749366283417,0.6526458859443665,0.34654179215431213,1.4713557992957167,0.5549351572990417,0.7365532517433167,0.36257204413414
10,1.6895895845951883,0.4906339943408966,0.6495263576507568,0.3458213210105896,1.4054628535031586,0.5709654092788696,0.7571526169776917,0.4003962576389313
11,1.6651636966710819,0.48991355299949646,0.6701492667198181,0.3234870433807373,1.3688464776239753,0.5864553451538086,0.770060658454895,0.4113832712173462
12,1.692283613881048,0.4891930818557739,0.6666666865348816,0.30403459072113037,1.321120937894332,0.5974423885345459,0.7678175568580627,0.4365994334220886
13,1.6854309417328848,0.4978386163711548,0.6495956778526306,0.3472622334957123,1.2806456267661939,0.6168948411941528,0.7744945287704468,0.4484870433807373
14,1.7141969966613593,0.4906339943408966,0.6340852379798889,0.364553302526474,1.2483087523869891,0.6242795586585999,0.7831871509552002,0.46649855375289917
15,1.7261117614311856,0.4906339943408966,0.6356033682823181,0.3832853138446808,1.1886052618109184,0.6352665424346924,0.7846018075942993,0.48090776801109314
16,1.7102574515411422,0.4848703145980835,0.627851128578186,0.37680116295814514,1.1550849301670745,0.6491354703903198,0.8032833933830261,0.5023415088653564
17,1.7151960622336748,0.48775216937065125,0.6324257254600525,0.3681556284427643,1.1189199229138729,0.6595821380615234,0.802970826625824,0.5160302519798279
18,1.7717890117628774,0.48054754734039307,0.6129807829856873,0.36743515729904175,1.0615568210824422,0.6768732070922852,0.8089795708656311,0.5354827046394348
19,1.7708460618164765,0.4884726107120514,0.6139088869094849,0.36887606978416443,1.0343331400874025,0.6772334575653076,0.8149333596229553,0.5504322648048401
