,val_loss,val_accuracy,val_precision_1,val_recall_1,loss,accuracy,precision_1,recall_1
0,2.306428839219063,0.2795388996601105,0.6086956262588501,0.020172910764813423,5.727981249949431,0.1851913183927536,0.49850916862487793,0.006216806825250387
1,2.1778191365838393,0.34293949604034424,0.75,0.05187319964170456,5.532392720324162,0.22351613640785217,0.5821564793586731,0.02519451081752777
2,2.0408763796176967,0.364553302526474,0.71875,0.08285302668809891,5.291128844280408,0.2667054533958435,0.5913093686103821,0.05802775174379349
3,2.029192190692473,0.3890489935874939,0.6820809245109558,0.08501441031694412,5.07419932884854,0.3112986981868744,0.6467934846878052,0.09889822453260422
4,1.984563744377334,0.3962536156177521,0.6552795171737671,0.15201729536056519,4.905436179136337,0.3410598337650299,0.6430147290229797,0.1244286447763443
5,1.9598665196201643,0.4243515729904175,0.7307692170143127,0.13688760995864868,4.74603691018624,0.3571513891220093,0.6531326174736023,0.15883493423461914
6,1.9466500206708222,0.42363113164901733,0.7097792029380798,0.16210374236106873,4.630417014405088,0.3703708052635193,0.674717903137207,0.18200820684432983
7,1.977611292336104,0.4149855971336365,0.6965944170951843,0.16210374236106873,4.5453893334446445,0.3750990629196167,0.6900678873062134,0.18544712662696838
8,1.9873830536944035,0.39985591173171997,0.6855524182319641,0.17435158789157867,4.4157620438237695,0.3932242691516876,0.6877491474151611,0.20760461688041687
9,2.034002444929623,0.4005763828754425,0.6469002962112427,0.1729106605052948,4.352847278633448,0.3965325653553009,0.7051201462745667,0.21340955793857574
10,2.0337741581095057,0.3926512897014618,0.6080402135848999,0.17435158789157867,4.215006960228472,0.40922966599464417,0.7162162065505981,0.2347039133310318
11,2.026338364274083,0.4020172953605652,0.6019607782363892,0.22118155658245087,4.142567490294619,0.41400861740112305,0.7131606936454773,0.24385768175125122
12,2.080134768307381,0.3890489935874939,0.6212471127510071,0.1938040405511856,4.079376467366727,0.4242762327194214,0.7246186137199402,0.2519380450248718
13,2.0680469676465743,0.39769452810287476,0.5961538553237915,0.22334294021129608,3.9353440515589644,0.4375387728214264,0.7289408445358276,0.26817813515663147
14,2.092620102060631,0.37319883704185486,0.6070685982704163,0.2103746384382248,3.8486383531553945,0.4477524757385254,0.7409554123878479,0.28016775846481323
15,2.134847321496573,0.3458213210105896,0.6725663542747498,0.16426512598991394,3.803962273281658,0.4548438489437103,0.7355921864509583,0.2848740220069885
16,2.1685742067672336,0.36383286118507385,0.5482041835784912,0.20893371105194092,3.719038079039164,0.4560551941394806,0.736388087272644,0.29131534695625305
17,2.1886885173039063,0.36959654092788696,0.5407801270484924,0.219740629196167,3.636002820919158,0.4740816354751587,0.7545090317726135,0.31250280141830444
18,2.206069463268137,0.39913544058799744,0.5729013085365295,0.280259370803833,3.5491592210720184,0.47851163148880005,0.7366869449615479,0.3129121661186218
19,2.243912142360588,0.35446685552597046,0.5711296796798706,0.19668588042259216,3.4545240649572366,0.4944387674331665,0.767076313495636,0.3302689790725708
