,model,accuracy,precision,recall,f1score,specificity
0,gnb,0.33904899135446687,0.2702293180701227,0.34077809798270897,0.2869987023893854,0.9500006026079357
0,logit,0.2930835734870317,0.22437023159992103,0.2992795389048991,0.22952371080027226,0.9462276541246237
0,knn,0.2406340057636888,0.23064377356253693,0.24077809798270894,0.23234542928873553,0.9459843948635305
0,decisiontree,0.3145533141210375,0.3159757137793152,0.31844380403458217,0.31996293014143495,0.9519627040891847
0,randomforest,0.4223342939481268,0.4278166585641168,0.42579250720461087,0.40574971208427135,0.9577072809687919
0,xgboost,0.4138328530259366,0.41732550988242006,0.4106628242074928,0.40424509703401623,0.957821696743975
0,MLPC,0.28141210374639775,0.2560853862215542,0.2857348703170029,0.20137079089155777,0.9432661375210668
