,model,accuracy,precision,recall,f1score,specificity
0,gnb,0.840778097982709,0.8477154527570917,0.8432276657060518,0.8439770183886781,0.9201121233356693
0,randomforest,0.886599423631124,0.8791222006188898,0.8860230547550433,0.8595671309539993,0.8882211538461539
0,xgboost,0.9002881844380404,0.888329422429441,0.9002881844380404,0.8867779653968222,0.918648310387985
0,MLPC,0.878386167146974,0.8712885272676238,0.8815561959654179,0.8574318996233494,0.8758131283264341
