,val_loss,val_accuracy,val_precision_1,val_recall_1,loss,accuracy,precision_1,recall_1
0,2.2851224062422166,0.25288185477256775,0.0,0.0,5.854738304182157,0.14134660363197327,0.0,0.0
1,2.2486097943198784,0.29971182346343994,0.0,0.0,5.619025873519502,0.2036178708076477,0.0,0.0
2,2.103251446564534,0.3868876099586487,0.7142857313156128,0.0036023054271936417,5.405203955317781,0.2423676997423172,0.6712474226951599,0.0047487798146903515
3,2.0161473582732232,0.3760806918144226,0.6034482717514038,0.05043227598071098,5.142599373798205,0.2788600027561188,0.6541251540184021,0.022229310125112534
4,1.90433047587315,0.4510086476802826,0.7192118167877197,0.1051873192191124,4.844651601500058,0.3450773358345032,0.698352575302124,0.056147344410419464
5,1.8030926981989177,0.4711815416812897,0.7253521084785461,0.1484149843454361,4.5134987226480705,0.38704603910446167,0.6819207072257996,0.11399346590042114
6,1.7770161721479651,0.4625360369682312,0.684636116027832,0.18299712240695953,4.287656327833016,0.41517704725265503,0.6711541414260864,0.16001398861408234
7,1.7248433000416166,0.4740633964538574,0.7238805890083313,0.20965418219566345,4.101380266442423,0.43719854950904846,0.6944160461425781,0.2017076462507248
8,1.6891608908128326,0.4812680184841156,0.6839464902877808,0.294668585062027,3.8964170337753954,0.4578479528427124,0.7201350927352905,0.22997969388961792
9,1.7504201838880864,0.4682997167110443,0.7055960893630981,0.20893371105194092,3.7299433530922927,0.48993343114852905,0.728107213973999,0.25380244851112366
